rc_study_id,BioProject,organism,Run,complete
GSE53693,PRJNA232649,Danio rerio,SRR1062549,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062550,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062551,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062552,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062553,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062554,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062555,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062556,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062557,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062558,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062559,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062560,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062561,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062562,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062563,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062564,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062565,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062566,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062567,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062568,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062569,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062570,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062571,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062572,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062573,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062574,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062575,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062576,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062577,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062578,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062579,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062580,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062581,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062582,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062583,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062584,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062585,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062586,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062587,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062588,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062589,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062590,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062591,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062592,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062593,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062594,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062595,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062596,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062597,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062598,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062599,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062600,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062601,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062602,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062603,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062604,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062605,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062606,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062607,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062608,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062609,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062610,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062611,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062612,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062613,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062614,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062615,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062616,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062617,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062618,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062619,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062620,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062621,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062622,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062623,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062624,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062625,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062626,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062627,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062628,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062629,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062630,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062631,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062632,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062633,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062634,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062635,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062636,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062637,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062638,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062639,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062640,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062641,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062642,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062643,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062644,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062645,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062646,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062647,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062648,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062649,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062650,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062651,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062652,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062653,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062654,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062655,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062656,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062657,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062658,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062659,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062660,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062661,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062662,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062663,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062664,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062665,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062666,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062667,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062668,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062669,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062670,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062671,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062672,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062673,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062674,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062675,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062676,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062677,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062678,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062679,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062680,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062681,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062682,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062683,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062684,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062685,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062686,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062687,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062688,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062689,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062690,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062691,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062692,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062693,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062694,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062695,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062696,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062697,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062698,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062699,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062700,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062701,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062702,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062703,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062704,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062705,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062706,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062707,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062708,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062709,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062710,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062711,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062712,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062713,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062714,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062715,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062716,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062717,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062718,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062719,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062720,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062721,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062722,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062723,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062724,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062725,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062726,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062727,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062728,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062729,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062730,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062731,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062732,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062733,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062734,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062735,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062736,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062737,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062738,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062767,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062768,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062769,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062770,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062771,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062772,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062773,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062774,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062775,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062776,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062777,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062778,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062779,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062780,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062781,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062782,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062783,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062784,TRUE
GSE53693,PRJNA232649,Danio rerio,SRR1062785,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870725,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870726,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870727,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870728,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870729,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870730,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870731,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870732,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870733,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870737,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870738,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870739,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870740,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870741,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870742,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870743,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870744,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870745,TRUE
GSE47558,PRJNA206070,Danio rerio,SRR870746,TRUE
GSE46512,PRJNA200706,Danio rerio,SRR836192,TRUE
GSE46512,PRJNA200706,Danio rerio,SRR836193,TRUE
GSE46512,PRJNA200706,Danio rerio,SRR836194,TRUE
GSE46512,PRJNA200706,Danio rerio,SRR836195,TRUE
GSE46512,PRJNA200706,Danio rerio,SRR836196,TRUE
GSE46512,PRJNA200706,Danio rerio,SRR836197,TRUE
GSE46512,PRJNA200706,Danio rerio,SRR836198,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392986,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392987,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392988,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392989,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392990,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392991,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392992,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392993,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392994,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392995,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392996,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392997,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392998,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR392999,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393000,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393001,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393002,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393003,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393004,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393005,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393006,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393007,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393008,TRUE
GSE34743,PRJNA150397,Danio rerio,SRR393009,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208091,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208092,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208093,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208094,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208095,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208096,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208097,TRUE
GSE162780,PRJNA683007,Saccharomyces cerevisiae,SRR13208098,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777267,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777268,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777269,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777270,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777271,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777272,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777273,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777274,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777275,TRUE
GSE150375,PRJNA631930,Saccharomyces cerevisiae,SRR11777276,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945391,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945392,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945394,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945395,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945396,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945397,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945398,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945401,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945402,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945403,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945404,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945405,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945406,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945407,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945408,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945409,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945410,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945411,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945412,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945413,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945414,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945415,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945416,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945417,TRUE
GSE151959,PRJNA637897,Homo sapiens,SRR11945418,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945419,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945420,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945421,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945422,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945423,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945424,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945425,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945426,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945427,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945428,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945429,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945430,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945431,TRUE
GSE151959,PRJNA637897,Escherichia coli,SRR11945432,TRUE
GSE184519,PRJNA764910,Homo sapiens,SRR15992486,TRUE
GSE184519,PRJNA764910,Homo sapiens,SRR15992487,TRUE
GSE184519,PRJNA764910,Homo sapiens,SRR15992488,TRUE
GSE184519,PRJNA764910,Homo sapiens,SRR15992489,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850905,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850906,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850907,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850908,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850909,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850910,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850911,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850912,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850913,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850914,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850915,TRUE
PRJEB36473,PRJEB36473,Schizosaccharomyces pombe,ERR3850916,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106168,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106167,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106166,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106165,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106164,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106163,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106162,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106161,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106160,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106159,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106158,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106157,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106156,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106155,TRUE
GSE208041,PRJNA858047,Homo sapiens,SRR20106154,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214386,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214387,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214388,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214389,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214390,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214391,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214392,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214393,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214394,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214395,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214396,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214397,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214398,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214399,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214400,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214401,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214402,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214403,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214404,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214405,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214406,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214407,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214408,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214409,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214410,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214411,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214412,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214413,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214414,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214415,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214416,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214417,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214418,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214419,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214420,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214421,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214422,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214423,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214424,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214425,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214426,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214427,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214428,TRUE
GSE114882,PRJNA472972,Saccharomyces cerevisiae,SRR7214429,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055094,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055095,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055096,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055097,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055098,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055099,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055100,TRUE
GSE152850,PRJNA640641,Caenorhabditis elegans,SRR12055101,TRUE
PRJNA667075,PRJNA667075,Zea mays,SRR12765229,TRUE
PRJNA667075,PRJNA667075,Zea mays,SRR12765228,TRUE
PRJNA667075,PRJNA667075,Zea mays,SRR12765227,TRUE
PRJNA667075,PRJNA667075,Zea mays,SRR12765226,TRUE
PRJNA667075,PRJNA667075,Zea mays,SRR12765225,TRUE
PRJNA667075,PRJNA667075,Zea mays,SRR12765224,TRUE
